instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weather_group,weekday_name,month_name,date_hour,year,temp_c,feels_like_c,humidity_pct,windspeed_kph,casual_share,is_weekend,is_rush_hour,is_commute_window,day_type,hour_band,temp_band,weather_severity,feels_temp_gap,hour_sin,hour_cos,month_sin,month_cos
7899,2011-11-30,4,0,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,7,369,376,Fall,Clear / Few clouds,Clear,Wednesday,Nov,2011-11-30 18:00:00,2011,13.940000000000001,15.15,49.0,22.0028,0.018617021276595744,0,1,1,Working day,Evening commute,Mild (10-20C),1,-0.03700000000000003,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001
7900,2011-11-30,4,0,11,19,0,3,1,2,0.32,0.303,0.57,0.2836,6,273,279,Fall,Mist / Cloudy,Cloudy / mist,Wednesday,Nov,2011-11-30 19:00:00,2011,13.120000000000001,15.15,56.99999999999999,19.0012,0.021505376344086023,0,0,1,Working day,Evening commute,Mild (10-20C),2,-0.017000000000000015,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
7901,2011-11-30,4,0,11,20,0,3,1,2,0.32,0.303,0.57,0.2836,6,184,190,Fall,Mist / Cloudy,Cloudy / mist,Wednesday,Nov,2011-11-30 20:00:00,2011,13.120000000000001,15.15,56.99999999999999,19.0012,0.031578947368421054,0,0,0,Working day,Late evening,Mild (10-20C),2,-0.017000000000000015,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
7902,2011-11-30,4,0,11,21,0,3,1,1,0.32,0.2879,0.53,0.3881,7,128,135,Fall,Clear / Few clouds,Clear,Wednesday,Nov,2011-11-30 21:00:00,2011,13.120000000000001,14.395,53.0,26.0027,0.05185185185185185,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.03210000000000002,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
7903,2011-11-30,4,0,11,22,0,3,1,1,0.3,0.2727,0.56,0.2985,5,82,87,Fall,Clear / Few clouds,Clear,Wednesday,Nov,2011-11-30 22:00:00,2011,12.299999999999999,13.635,56.00000000000001,19.999499999999998,0.05747126436781609,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.02729999999999999,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
7904,2011-11-30,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,4,46,50,Fall,Clear / Few clouds,Clear,Wednesday,Nov,2011-11-30 23:00:00,2011,11.48,12.879999999999999,52.0,19.0012,0.08,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.02240000000000003,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001
7905,2011-12-01,4,0,12,0,0,4,1,1,0.28,0.2576,0.52,0.3284,1,19,20,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 00:00:00,2011,11.48,12.879999999999999,52.0,22.0028,0.05,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.02240000000000003,0.0,1.0,-0.5000000000000004,0.8660254037844384
7906,2011-12-01,4,0,12,1,0,4,1,1,0.26,0.2424,0.6,0.2836,1,9,10,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 01:00:00,2011,10.66,12.120000000000001,60.0,19.0012,0.1,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.017600000000000005,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7907,2011-12-01,4,0,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,1,8,9,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 02:00:00,2011,10.66,11.365,56.00000000000001,19.999499999999998,0.1111111111111111,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.03270000000000001,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7908,2011-12-01,4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,1,6,7,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 03:00:00,2011,10.66,12.120000000000001,56.00000000000001,16.997899999999998,0.14285714285714285,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.017600000000000005,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7909,2011-12-01,4,0,12,4,0,4,1,1,0.26,0.2424,0.56,0.2836,0,1,1,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 04:00:00,2011,10.66,12.120000000000001,56.00000000000001,19.0012,0.0,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.017600000000000005,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7910,2011-12-01,4,0,12,5,0,4,1,1,0.26,0.2424,0.56,0.2537,1,23,24,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 05:00:00,2011,10.66,12.120000000000001,56.00000000000001,16.997899999999998,0.041666666666666664,0,0,0,Working day,Overnight,Mild (10-20C),1,-0.017600000000000005,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7911,2011-12-01,4,0,12,6,0,4,1,1,0.24,0.2121,0.65,0.2836,5,92,97,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 06:00:00,2011,9.84,10.605,65.0,19.0012,0.05154639175257732,0,0,1,Working day,Morning commute,Cold (<10C),1,-0.02789999999999998,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7912,2011-12-01,4,0,12,7,0,4,1,1,0.24,0.2121,0.65,0.3582,11,265,276,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 07:00:00,2011,9.84,10.605,65.0,23.9994,0.03985507246376811,0,1,1,Working day,Morning commute,Cold (<10C),1,-0.02789999999999998,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7913,2011-12-01,4,0,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,15,462,477,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 08:00:00,2011,10.66,11.365,60.0,22.0028,0.031446540880503145,0,1,1,Working day,Morning commute,Mild (10-20C),1,-0.03270000000000001,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7914,2011-12-01,4,0,12,9,0,4,1,1,0.3,0.2727,0.52,0.3284,9,215,224,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 09:00:00,2011,12.299999999999999,13.635,52.0,22.0028,0.04017857142857143,0,1,1,Working day,Morning commute,Mild (10-20C),1,-0.02729999999999999,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7915,2011-12-01,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86,93,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 10:00:00,2011,13.120000000000001,15.15,53.0,19.999499999999998,0.07526881720430108,0,0,0,Working day,Midday,Mild (10-20C),1,-0.017000000000000015,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7916,2011-12-01,4,0,12,11,0,4,1,1,0.34,0.3182,0.49,0.2537,7,95,102,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 11:00:00,2011,13.940000000000001,15.909999999999998,49.0,16.997899999999998,0.06862745098039216,0,0,0,Working day,Midday,Mild (10-20C),1,-0.02180000000000004,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7917,2011-12-01,4,0,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,139,148,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 12:00:00,2011,14.76,17.424999999999997,46.0,15.001299999999999,0.060810810810810814,0,0,0,Working day,Midday,Mild (10-20C),1,-0.01150000000000001,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7918,2011-12-01,4,0,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,17,137,154,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 13:00:00,2011,16.400000000000002,20.455000000000002,40.0,15.001299999999999,0.11038961038961038,0,0,0,Working day,Midday,Mild (10-20C),1,0.009099999999999997,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7919,2011-12-01,4,0,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,20,130,150,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 14:00:00,2011,16.400000000000002,20.455000000000002,40.0,15.001299999999999,0.13333333333333333,0,0,0,Working day,Midday,Mild (10-20C),1,0.009099999999999997,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7920,2011-12-01,4,0,12,15,0,4,1,1,0.4,0.4091,0.4,0.2239,10,144,154,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 15:00:00,2011,16.400000000000002,20.455000000000002,40.0,15.001299999999999,0.06493506493506493,0,0,0,Working day,Midday,Mild (10-20C),1,0.009099999999999997,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7921,2011-12-01,4,0,12,16,0,4,1,1,0.4,0.4091,0.4,0.194,9,192,201,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 16:00:00,2011,16.400000000000002,20.455000000000002,40.0,12.998000000000001,0.04477611940298507,0,1,1,Working day,Evening commute,Mild (10-20C),1,0.009099999999999997,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7922,2011-12-01,4,0,12,17,0,4,1,1,0.36,0.3485,0.46,0.1343,9,409,418,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 17:00:00,2011,14.76,17.424999999999997,46.0,8.9981,0.0215311004784689,0,1,1,Working day,Evening commute,Mild (10-20C),1,-0.01150000000000001,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7923,2011-12-01,4,0,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045,12,393,405,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 18:00:00,2011,14.76,18.18,43.0,7.0015,0.02962962962962963,0,1,1,Working day,Evening commute,Mild (10-20C),1,0.003599999999999992,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7924,2011-12-01,4,0,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,9,219,228,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 19:00:00,2011,13.940000000000001,17.424999999999997,46.0,7.0015,0.039473684210526314,0,0,1,Working day,Evening commute,Mild (10-20C),1,0.008499999999999952,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7925,2011-12-01,4,0,12,20,0,4,1,1,0.34,0.3485,0.46,0.1045,12,178,190,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 20:00:00,2011,13.940000000000001,17.424999999999997,46.0,7.0015,0.06315789473684211,0,0,0,Working day,Late evening,Mild (10-20C),1,0.008499999999999952,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7926,2011-12-01,4,0,12,21,0,4,1,1,0.3,0.3182,0.61,0.1045,8,154,162,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 21:00:00,2011,12.299999999999999,15.909999999999998,61.0,7.0015,0.04938271604938271,0,0,0,Working day,Late evening,Mild (10-20C),1,0.018199999999999994,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7927,2011-12-01,4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0.0,5,99,104,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 22:00:00,2011,12.299999999999999,16.665,61.0,0.0,0.04807692307692308,0,0,0,Working day,Late evening,Mild (10-20C),1,0.033299999999999996,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7928,2011-12-01,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,3,70,73,Fall,Clear / Few clouds,Clear,Thursday,Dec,2011-12-01 23:00:00,2011,10.66,14.395,70.0,6.0032,0.0410958904109589,0,0,0,Working day,Late evening,Mild (10-20C),1,0.02789999999999998,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7929,2011-12-02,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32,38,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 00:00:00,2011,10.66,14.395,70.0,6.0032,0.15789473684210525,0,0,0,Working day,Overnight,Mild (10-20C),1,0.02789999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384
7930,2011-12-02,4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0.0,1,14,15,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 01:00:00,2011,9.84,14.395,75.0,0.0,0.06666666666666667,0,0,0,Working day,Overnight,Cold (<10C),1,0.0479,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7931,2011-12-02,4,0,12,2,0,5,1,1,0.24,0.2879,0.75,0.0,0,10,10,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 02:00:00,2011,9.84,14.395,75.0,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.0479,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7932,2011-12-02,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,0,1,1,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 03:00:00,2011,9.02,13.635,80.0,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.0527,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7933,2011-12-02,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,0,3,3,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 04:00:00,2011,9.02,13.635,80.0,0.0,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.0527,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7934,2011-12-02,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23,23,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 05:00:00,2011,9.02,12.879999999999999,80.0,6.0032,0.0,0,0,0,Working day,Overnight,Cold (<10C),1,0.037599999999999995,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7935,2011-12-02,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0.0,3,84,87,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 06:00:00,2011,9.02,13.635,80.0,0.0,0.034482758620689655,0,0,1,Working day,Morning commute,Cold (<10C),1,0.0527,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7936,2011-12-02,4,0,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,6,199,205,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 07:00:00,2011,9.02,12.879999999999999,87.0,6.0032,0.02926829268292683,0,1,1,Working day,Morning commute,Cold (<10C),1,0.037599999999999995,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7937,2011-12-02,4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0.0,13,432,445,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 08:00:00,2011,9.84,14.395,87.0,0.0,0.029213483146067417,0,1,1,Working day,Morning commute,Cold (<10C),1,0.0479,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7938,2011-12-02,4,0,12,9,0,5,1,1,0.28,0.3182,0.81,0.0,12,234,246,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 09:00:00,2011,11.48,15.909999999999998,81.0,0.0,0.04878048780487805,0,1,1,Working day,Morning commute,Mild (10-20C),1,0.038199999999999956,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7939,2011-12-02,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89,105,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 10:00:00,2011,12.299999999999999,14.395,75.0,15.001299999999999,0.1523809523809524,0,0,0,Working day,Midday,Mild (10-20C),1,-0.0121,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7940,2011-12-02,4,0,12,11,0,5,1,1,0.34,0.3333,0.66,0.1642,18,142,160,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 11:00:00,2011,13.940000000000001,16.665,66.0,11.0014,0.1125,0,0,0,Working day,Midday,Mild (10-20C),1,-0.006700000000000039,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7941,2011-12-02,4,0,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,18,186,204,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 12:00:00,2011,14.76,17.424999999999997,56.99999999999999,8.9981,0.08823529411764706,0,0,0,Working day,Midday,Mild (10-20C),1,-0.01150000000000001,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7942,2011-12-02,4,0,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,19,188,207,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 13:00:00,2011,16.400000000000002,20.455000000000002,47.0,8.9981,0.09178743961352658,0,0,0,Working day,Midday,Mild (10-20C),1,0.009099999999999997,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7943,2011-12-02,4,0,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,25,145,170,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 14:00:00,2011,17.22,21.21,44.0,7.0015,0.14705882352941177,0,0,0,Working day,Midday,Mild (10-20C),1,0.004200000000000037,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7944,2011-12-02,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175,199,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 15:00:00,2011,17.22,21.21,41.0,6.0032,0.12060301507537688,0,0,0,Working day,Midday,Mild (10-20C),1,0.004200000000000037,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7945,2011-12-02,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,22,254,276,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 16:00:00,2011,17.22,21.21,41.0,6.0032,0.07971014492753623,0,1,1,Working day,Evening commute,Mild (10-20C),1,0.004200000000000037,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7946,2011-12-02,4,0,12,17,0,5,1,1,0.42,0.4242,0.38,0.0,20,391,411,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 17:00:00,2011,17.22,21.21,38.0,0.0,0.04866180048661801,0,1,1,Working day,Evening commute,Mild (10-20C),1,0.004200000000000037,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7947,2011-12-02,4,0,12,18,0,5,1,1,0.4,0.4091,0.5,0.0,10,362,372,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 18:00:00,2011,16.400000000000002,20.455000000000002,50.0,0.0,0.026881720430107527,0,1,1,Working day,Evening commute,Mild (10-20C),1,0.009099999999999997,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7948,2011-12-02,4,0,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537,13,252,265,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 19:00:00,2011,13.940000000000001,15.909999999999998,53.0,16.997899999999998,0.04905660377358491,0,0,1,Working day,Evening commute,Mild (10-20C),1,-0.02180000000000004,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7949,2011-12-02,4,0,12,20,0,5,1,1,0.38,0.3939,0.4,0.2836,12,178,190,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 20:00:00,2011,15.58,19.695,40.0,19.0012,0.06315789473684211,0,0,0,Working day,Late evening,Mild (10-20C),1,0.013899999999999968,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7950,2011-12-02,4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,9,102,111,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 21:00:00,2011,13.940000000000001,16.665,49.0,12.998000000000001,0.08108108108108109,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.006700000000000039,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7951,2011-12-02,4,0,12,22,0,5,1,1,0.32,0.3182,0.53,0.194,7,95,102,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 22:00:00,2011,13.120000000000001,15.909999999999998,53.0,12.998000000000001,0.06862745098039216,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.0018000000000000238,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7952,2011-12-02,4,0,12,23,0,5,1,1,0.32,0.303,0.53,0.2836,14,81,95,Fall,Clear / Few clouds,Clear,Friday,Dec,2011-12-02 23:00:00,2011,13.120000000000001,15.15,53.0,19.0012,0.14736842105263157,0,0,0,Working day,Late evening,Mild (10-20C),1,-0.017000000000000015,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7953,2011-12-03,4,0,12,0,0,6,0,1,0.3,0.2879,0.56,0.2537,10,65,75,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 00:00:00,2011,12.299999999999999,14.395,56.00000000000001,16.997899999999998,0.13333333333333333,1,0,0,Weekend / holiday,Overnight,Mild (10-20C),1,-0.0121,0.0,1.0,-0.5000000000000004,0.8660254037844384
7954,2011-12-03,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,9,62,71,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 01:00:00,2011,10.66,12.879999999999999,65.0,12.998000000000001,0.1267605633802817,1,0,0,Weekend / holiday,Overnight,Mild (10-20C),1,-0.0024000000000000132,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7955,2011-12-03,4,0,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642,9,41,50,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 02:00:00,2011,10.66,12.879999999999999,65.0,11.0014,0.18,1,0,0,Weekend / holiday,Overnight,Mild (10-20C),1,-0.0024000000000000132,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7956,2011-12-03,4,0,12,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,5,9,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 03:00:00,2011,9.84,12.120000000000001,70.0,8.9981,0.4444444444444444,1,0,0,Weekend / holiday,Overnight,Cold (<10C),1,0.0024000000000000132,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7957,2011-12-03,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,1,7,8,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 04:00:00,2011,9.02,11.365,75.0,8.9981,0.125,1,0,0,Weekend / holiday,Overnight,Cold (<10C),1,0.007300000000000001,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7958,2011-12-03,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6,6,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 05:00:00,2011,9.84,12.879999999999999,70.0,6.0032,0.0,1,0,0,Weekend / holiday,Overnight,Cold (<10C),1,0.017600000000000005,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7959,2011-12-03,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 06:00:00,2011,9.84,12.879999999999999,65.0,7.0015,0.09090909090909091,1,0,1,Weekend / holiday,Morning commute,Cold (<10C),1,0.017600000000000005,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7960,2011-12-03,4,0,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,2,24,26,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 07:00:00,2011,9.02,12.879999999999999,75.0,6.0032,0.07692307692307693,1,1,1,Weekend / holiday,Morning commute,Cold (<10C),1,0.037599999999999995,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7961,2011-12-03,4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,1,62,63,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 08:00:00,2011,9.84,12.879999999999999,75.0,6.0032,0.015873015873015872,1,1,1,Weekend / holiday,Morning commute,Cold (<10C),1,0.017600000000000005,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7962,2011-12-03,4,0,12,9,0,6,0,1,0.26,0.2727,0.7,0.1045,25,99,124,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 09:00:00,2011,10.66,13.635,70.0,7.0015,0.20161290322580644,1,1,1,Weekend / holiday,Morning commute,Mild (10-20C),1,0.012699999999999989,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7963,2011-12-03,4,0,12,10,0,6,0,1,0.32,0.3333,0.61,0.1343,22,173,195,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 10:00:00,2011,13.120000000000001,16.665,61.0,8.9981,0.11282051282051282,1,0,0,Weekend / holiday,Midday,Mild (10-20C),1,0.013299999999999979,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7964,2011-12-03,4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,48,227,275,Fall,Clear / Few clouds,Clear,Saturday,Dec,2011-12-03 11:00:00,2011,13.120000000000001,16.665,56.99999999999999,6.0032,0.17454545454545456,1,0,0,Weekend / holiday,Midday,Mild (10-20C),1,0.013299999999999979,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
